378589.23655242,4939717.71432895,2
378588.68959518,4939716.8771684,2
378588.14263795,4939716.04000785,2
378587.59568072,4939715.2028473,2
378587.04872348,4939714.36568675,2
378586.50176625,4939713.52852621,2
378585.95480902,4939712.69136566,2
378585.40785178,4939711.85420511,2
378584.86089455,4939711.01704456,2
378584.31393732,4939710.17988401,2
378583.76698008,4939709.34272346,2
378583.22002285,4939708.50556291,2
378582.67306562,4939707.66840236,2
378582.12610839,4939706.83124181,2
378581.57915115,4939705.99408126,2
378581.03219392,4939705.15692071,2
378580.48523669,4939704.31976017,2
378579.93827945,4939703.48259962,2
378579.39132222,4939702.64543907,2
378578.84436499,4939701.80827852,2
378578.29740775,4939700.97111797,2
378577.75045052,4939700.13395742,2
378577.20349329,4939699.29679687,2
378576.65653605,4939698.45963632,2
378576.10957882,4939697.62247577,2
378575.56262159,4939696.78531522,2
378575.01566435,4939695.94815467,2
378574.46870712,4939695.11099412,2
378573.92174989,4939694.27383357,2
378573.37479265,4939693.43667303,2
378572.82783542,4939692.59951248,2
378572.28087819,4939691.76235193,2
378571.73392096,4939690.92519138,2
378571.18696372,4939690.08803083,2
378570.64000649,4939689.25087028,2
378570.09304926,4939688.41370973,2
378569.54609202,4939687.57654918,2
378568.99913479,4939686.73938863,2
378568.45217756,4939685.90222808,2
378567.90522032,4939685.06506753,2
378567.35826309,4939684.22790698,2
378566.81130586,4939683.39074644,2
378566.26434862,4939682.55358589,2
378565.71739139,4939681.71642534,2
378565.17043416,4939680.87926479,2
378564.62347692,4939680.04210424,2
378564.07651969,4939679.20494369,2
378563.52956246,4939678.36778314,2
378562.98260522,4939677.53062259,2
378562.43564799,4939676.69346204,2
378561.88869076,4939675.85630149,2
378561.34173353,4939675.01914094,2
378560.79477629,4939674.18198039,2
378560.24781906,4939673.34481985,2
378559.70086183,4939672.5076593,2
378559.15390459,4939671.67049875,2
378558.60694736,4939670.8333382,2
378558.05999013,4939669.99617765,2
378557.51303289,4939669.1590171,2
378556.96607566,4939668.32185655,2
378556.41911843,4939667.484696,2
378555.87216119,4939666.64753545,2
378555.32520396,4939665.8103749,2
378554.77824673,4939664.97321435,2
378554.23128949,4939664.1360538,2
378553.68433226,4939663.29889326,2
378553.13737503,4939662.46173271,2
378552.59041779,4939661.62457216,2
378552.04346056,4939660.78741161,2
378551.49650333,4939659.95025106,2
378550.9495461,4939659.11309051,2
378550.40258886,4939658.27592996,2
378549.85563163,4939657.43876941,2
378549.3086744,4939656.60160886,2
378548.76171716,4939655.76444831,2
378548.21475993,4939654.92728776,2
378547.6678027,4939654.09012721,2
378547.12084546,4939653.25296666,2
378546.57388823,4939652.41580612,2
378546.026931,4939651.57864557,2
378545.47997376,4939650.74148502,2
378544.93301653,4939649.90432447,2
378544.3860593,4939649.06716392,2
378543.83910206,4939648.23000337,2
378543.29214483,4939647.39284282,2
378542.7451876,4939646.55568227,2
378542.19823037,4939645.71852172,2
378541.65127313,4939644.88136117,2
378541.1043159,4939644.04420062,2
378540.55735867,4939643.20704008,2
378540.01040143,4939642.36987953,2
378539.4634442,4939641.53271898,2
378538.91648697,4939640.69555843,2
378538.36952973,4939639.85839788,2
378537.8225725,4939639.02123733,2
378537.27561527,4939638.18407678,2
378536.72865803,4939637.34691623,2
378536.1817008,4939636.50975568,2
378535.63474357,4939635.67259513,2
378535.08778633,4939634.83543458,2
378534.5408291,4939633.99827403,2
378533.99387187,4939633.16111348,2
378533.44691463,4939632.32395294,2
378532.8999574,4939631.48679239,2
378532.35300017,4939630.64963184,2
378531.80604294,4939629.81247129,2
378531.2590857,4939628.97531074,2
378530.71212847,4939628.13815019,2
378530.16517124,4939627.30098964,2
378529.618214,4939626.46382909,2
378529.07125677,4939625.62666854,2
378528.52429954,4939624.78950799,2
378527.9773423,4939623.95234744,2
378527.43038507,4939623.11518689,2
378526.88342784,4939622.27802635,2
378526.3364706,4939621.4408658,2
378525.78951337,4939620.60370525,2
378525.24255614,4939619.7665447,2
378524.6955989,4939618.92938415,2
378524.14864167,4939618.0922236,2
378523.60168444,4939617.25506305,2
378523.0547272,4939616.4179025,2
378522.50776997,4939615.58074195,2
378521.96081274,4939614.7435814,2
378521.41385551,4939613.90642085,2
378520.86689827,4939613.0692603,2
378520.31994104,4939612.23209975,2
378519.77298381,4939611.39493921,2
378519.22602657,4939610.55777866,2
378518.67906934,4939609.72061811,2
378518.13211211,4939608.88345756,2
378517.58515487,4939608.04629701,2
378517.03819764,4939607.20913646,2
378516.49124041,4939606.37197591,2
378515.94428317,4939605.53481536,2
378515.39732594,4939604.69765481,2
378514.85036871,4939603.86049426,2
378514.30341147,4939603.02333371,2
378513.75645424,4939602.18617317,2
378513.20949701,4939601.34901262,2
378512.66253977,4939600.51185207,2
378512.11558254,4939599.67469152,2
378511.56862531,4939598.83753097,2
378511.02166808,4939598.00037042,2
378510.47471084,4939597.16320987,2
378509.92775361,4939596.32604932,2
378509.38079638,4939595.48888877,2
378508.83383914,4939594.65172822,2
378508.28688191,4939593.81456767,2
378507.73992468,4939592.97740712,2
378507.19296744,4939592.14024657,2
378506.64601021,4939591.30308603,2
378506.09905298,4939590.46592548,2
378505.55209574,4939589.62876493,2
378505.00513851,4939588.79160438,2
378504.45818128,4939587.95444383,2
378503.91122404,4939587.11728328,2
378503.36426681,4939586.28012273,2
378502.81730958,4939585.44296218,2
378502.27035234,4939584.60580163,2
378501.72339511,4939583.76864108,2
378501.17643788,4939582.93148053,2
378500.62948065,4939582.09431998,2
378500.08252341,4939581.25715944,2
378499.53556618,4939580.41999889,2
378498.98860895,4939579.58283834,2
378498.44165171,4939578.74567779,2
378497.89469448,4939577.90851724,2
378497.34773725,4939577.07135669,2
378496.80078001,4939576.23419614,2
378496.25382278,4939575.39703559,2
378495.70686555,4939574.55987504,2
378495.15990831,4939573.72271449,2
378494.61295108,4939572.88555394,2
378494.06599385,4939572.04839339,2
378493.51903661,4939571.21123285,2
378492.97207938,4939570.3740723,2
378492.42512215,4939569.53691175,2
378491.87816491,4939568.6997512,2
378491.33120768,4939567.86259065,2
378490.78425045,4939567.0254301,2
378490.23729322,4939566.18826955,2
378489.69033598,4939565.351109,2
378489.14337875,4939564.51394845,2
378488.59642152,4939563.6767879,2
378488.04946428,4939562.83962735,2
378487.50250705,4939562.0024668,2
378486.95554982,4939561.16530626,2
378486.40859258,4939560.32814571,2
378485.86163535,4939559.49098516,2
378485.31467812,4939558.65382461,2
378484.76772088,4939557.81666406,2
378484.22076365,4939556.97950351,2
378483.67380642,4939556.14234296,2
378483.12684918,4939555.30518241,2
378482.57989195,4939554.46802186,2
378482.03293472,4939553.63086131,2
378481.48597749,4939552.79370076,2
378480.93902025,4939551.95654021,2
378480.39206302,4939551.11937966,2
378479.84510579,4939550.28221912,2
378479.29814855,4939549.44505857,2
378478.75119132,4939548.60789802,2
378478.20423409,4939547.77073747,2
378477.65727685,4939546.93357692,2
378477.11031962,4939546.09641637,2
378476.56336239,4939545.25925582,2
378476.01640515,4939544.42209527,2
378475.46944792,4939543.58493472,2
378474.92249069,4939542.74777417,2
378474.37553345,4939541.91061362,2
378473.82857622,4939541.07345308,2
378473.28161899,4939540.23629253,2
378472.73466175,4939539.39913198,2
378472.18770452,4939538.56197143,2
378471.64074729,4939537.72481088,2
378471.09379006,4939536.88765033,2
378470.54683282,4939536.05048978,2
378469.99987559,4939535.21332923,2
378469.45291836,4939534.37616868,2
378468.90596112,4939533.53900813,2
378468.35900389,4939532.70184758,2
378467.81204666,4939531.86468703,2
378467.26508942,4939531.02752648,2
378466.71813219,4939530.19036594,2
378466.17117496,4939529.35320539,2
378465.62421772,4939528.51604484,2
378465.07726049,4939527.67888429,2
378464.53030326,4939526.84172374,2
378463.98334602,4939526.00456319,2
378463.43638879,4939525.16740264,2
378462.88943156,4939524.33024209,2
378462.34247432,4939523.49308154,2
378461.79551709,4939522.65592099,2
378461.24855986,4939521.81876044,2
378460.70160263,4939520.98159989,2
378460.15464539,4939520.14443935,2
378459.60768816,4939519.3072788,2
378459.06073093,4939518.47011825,2
378458.51377369,4939517.6329577,2
378457.96681646,4939516.79579715,2
378457.41985923,4939515.9586366,2
378456.87290199,4939515.12147605,2
378456.32594476,4939514.2843155,2
378455.77898753,4939513.44715495,2
378455.23203029,4939512.6099944,2
378454.68507306,4939511.77283385,2
378454.13811583,4939510.9356733,2
378453.59115859,4939510.09851276,2
378453.04420136,4939509.26135221,2
378452.49724413,4939508.42419166,2
378451.95028689,4939507.58703111,2
378451.40332966,4939506.74987056,2
378450.85637243,4939505.91271001,2
378450.3094152,4939505.07554946,2
378449.76245796,4939504.23838891,2
378449.21550073,4939503.40122836,2
378448.6685435,4939502.56406781,2
378448.12158626,4939501.72690726,2
378447.57462903,4939500.88974671,2
378447.0276718,4939500.05258617,2
378446.48071456,4939499.21542562,2
378445.93375733,4939498.37826507,2
378445.3868001,4939497.54110452,2
378444.83984286,4939496.70394397,2
378444.29288563,4939495.86678342,2
378443.7459284,4939495.02962287,2
378443.19897116,4939494.19246232,2
378442.65201393,4939493.35530177,2
378442.1050567,4939492.51814122,2
378441.55809946,4939491.68098067,2
378441.01114223,4939490.84382012,2
378440.464185,4939490.00665957,2
378439.91722777,4939489.16949903,2
378439.37027053,4939488.33233848,2
378438.8233133,4939487.49517793,2
378438.27635607,4939486.65801738,2
378437.72939883,4939485.82085683,2
378437.1824416,4939484.98369628,2
378436.63548437,4939484.14653573,2
378436.08852713,4939483.30937518,2
378435.5415699,4939482.47221463,2
378434.99461267,4939481.63505408,2
378434.44765543,4939480.79789353,2
378433.9006982,4939479.96073299,2
378433.35374097,4939479.12357244,2
378432.80678373,4939478.28641189,2
378432.2598265,4939477.44925134,2
378431.71286927,4939476.61209079,2
378431.16591203,4939475.77493024,2
378430.6189548,4939474.93776969,2
378430.07199757,4939474.10060914,2
378429.52504034,4939473.26344859,2
378428.9780831,4939472.42628804,2
378428.43112587,4939471.58912749,2
378427.88416864,4939470.75196694,2
378427.3372114,4939469.91480639,2
378426.79025417,4939469.07764585,2
378426.24329694,4939468.2404853,2
378425.6963397,4939467.40332475,2
378425.14938247,4939466.5661642,2
378424.60242524,4939465.72900365,2
378424.055468,4939464.8918431,2
378423.50851077,4939464.05468255,2
378422.96155354,4939463.217522,2
378422.4145963,4939462.38036145,2
378421.86763907,4939461.5432009,2
378421.32068184,4939460.70604035,2
378420.77372461,4939459.8688798,2
378420.22676737,4939459.03171926,2
378419.67981014,4939458.19455871,2
378419.13285291,4939457.35739816,2
378418.58589567,4939456.52023761,2
378418.03893844,4939455.68307706,2
378417.49198121,4939454.84591651,2
378416.94502397,4939454.00875596,2
378416.39806674,4939453.17159541,2
378415.85110951,4939452.33443486,2
378415.30415227,4939451.49727431,2
378414.75719504,4939450.66011376,2
378414.21023781,4939449.82295321,2
378413.66328057,4939448.98579267,2
378413.11632334,4939448.14863212,2
378412.56936611,4939447.31147157,2
378412.02240887,4939446.47431102,2
378411.47545164,4939445.63715047,2
378410.92849441,4939444.79998992,2
378410.38153718,4939443.96282937,2
378409.83457994,4939443.12566882,2
378409.28762271,4939442.28850827,2
378408.74066548,4939441.45134772,2
378408.19370824,4939440.61418717,2
378407.64675101,4939439.77702662,2
378407.09979378,4939438.93986608,2
378406.55283654,4939438.10270553,2
378406.00587931,4939437.26554498,2
378405.45892208,4939436.42838443,2
378404.91196484,4939435.59122388,2
378404.36500761,4939434.75406333,2
378403.81805038,4939433.91690278,2
378403.27109314,4939433.07974223,2
378402.72413591,4939432.24258168,2
378402.17717868,4939431.40542113,2
378401.63022144,4939430.56826058,2
378401.08326421,4939429.73110003,2
378400.53630698,4939428.89393948,2
378399.98934975,4939428.05677894,2
378399.44239251,4939427.21961839,2
378398.89543528,4939426.38245784,2
378398.34847805,4939425.54529729,2
378397.80152081,4939424.70813674,2
378397.25456358,4939423.87097619,2
378396.70760635,4939423.03381564,2
378396.16064911,4939422.19665509,2
378395.61369188,4939421.35949454,2
378395.06673465,4939420.52233399,2
378394.51977741,4939419.68517344,2
378393.97282018,4939418.8480129,2
378393.42586295,4939418.01085235,2
378392.87890571,4939417.1736918,2
378392.33194848,4939416.33653125,2
378391.78499125,4939415.4993707,2
378391.23803401,4939414.66221015,2
378390.69107678,4939413.8250496,2
378390.14411955,4939412.98788905,2
378389.59716232,4939412.1507285,2
378389.05020508,4939411.31356795,2
378388.50324785,4939410.4764074,2
378387.95629062,4939409.63924685,2
378387.40933338,4939408.8020863,2
378386.86237615,4939407.96492576,2
378386.31541892,4939407.12776521,2
378385.76846168,4939406.29060466,2
378385.22150445,4939405.45344411,2
378384.67454722,4939404.61628356,2
378384.12758998,4939403.77912301,2
378383.58063275,4939402.94196246,2
378383.03367552,4939402.10480191,2
378382.48671828,4939401.26764136,2
378381.93976105,4939400.43048081,2
378381.39280382,4939399.59332026,2
378380.84584658,4939398.75615971,2
378380.29888935,4939397.91899917,2
378379.75193212,4939397.08183862,2
378379.20497489,4939396.24467807,2
